muhatap_kodu,odeme_bicimi,vadesi_gecmis,ort_tahsilat_gun
M4148025,Kredi Kartı,0.0,0.0
M4148024,Kredi Kartı,0.0,0.0
M4148023,Havale,0.0,0.0
M4148035,Havale,0.0,0.0
M4148036,Havale,0.0,0.0
M4148032,Kredi Kartı,0.0,0.0
M4148038,Kredi Kartı,0.0,0.0
M4148048,Havale,0.0,0.0
M4148046,Kredi Kartı,0.0,0.0
M4148061,Kredi Kartı,0.0,0.0
M4148063,Kredi Kartı,0.0,0.0
M4148076,Havale,0.0,0.0
M4148087,Kredi Kartı,0.0,0.0
M4148099,Kredi Kartı,0.0,0.0
M4148098,Kredi Kartı,0.0,0.0
M4148100,Kredi Kartı,0.0,0.0
M4148101,Kredi Kartı,0.0,0.0
M4148106,Kredi Kartı,0.0,0.0
M4148109,Havale,0.0,0.0
M4148111,Kredi Kartı,0.0,0.0
M4148115,Kredi Kartı,0.0,0.0
M4148113,Kredi Kartı,0.0,0.0
M4148117,Kredi Kartı,0.0,0.0
M4148136,Kredi Kartı,0.0,0.0
M4148138,Kredi Kartı,0.0,0.0
M4148149,Havale,0.0,0.0
M4148157,Kredi Kartı,0.0,0.0
M4148156,Kredi Kartı,0.0,0.0
M4148160,Kredi Kartı,0.0,0.0
M4148167,Kredi Kartı,0.0,0.0
M4148173,Kredi Kartı,0.0,0.0
M4148174,Kredi Kartı,0.0,0.0
M4148178,Kredi Kartı,0.0,0.0
M4148181,Kredi Kartı,0.0,0.0
M4148185,Kredi Kartı,0.0,0.0
M4148229,Kredi Kartı,0.0,0.0
M4148234,Kredi Kartı,0.0,0.0
M4148235,Kredi Kartı,0.0,0.0
M4148232,Kredi Kartı,0.0,0.0
M4148226,Kredi Kartı,0.0,0.0
M4148238,Kredi Kartı,0.0,0.0
M4148239,BELIRTILMEMIS,0.0,0.0
M4148252,Kredi Kartı,0.0,0.0
M4148258,Kredi Kartı,0.0,0.0
M4148259,Kredi Kartı,0.0,0.0
M4148270,Kredi Kartı,0.0,0.0
M4148209,Kredi Kartı,0.0,3.5
M4148304,Kredi Kartı,0.0,0.0
M4148338,Kredi Kartı,0.0,0.0
M4148337,Kredi Kartı,0.0,0.0
M4148341,Kredi Kartı,0.0,0.0
M4148340,Kredi Kartı,0.0,0.0
M4148343,Kredi Kartı,0.0,0.0
M4148353,Kredi Kartı,0.0,0.0
M4148358,Kredi Kartı,0.0,0.0
M4148362,Kredi Kartı,0.0,0.0
M4148383,Kredi Kartı,0.0,0.0
M4148389,Kredi Kartı,0.0,0.0
M4148393,Kredi Kartı,0.0,0.0
M4148416,Kredi Kartı,0.0,0.0
M4148420,Kredi Kartı,0.0,0.0
M4148431,Kredi Kartı,0.0,0.0
M4148436,BELIRTILMEMIS,0.0,0.0
M4148456,Havale,0.0,0.0
M4148457,Havale,0.0,0.0
M4148470,BELIRTILMEMIS,0.0,0.0
M4148458,Havale,0.0,0.0
M4148486,Kredi Kartı,0.0,0.0
M4148512,Kredi Kartı,0.0,0.0
M4148515,Kredi Kartı,0.0,0.0
M4148523,Kredi Kartı,0.0,0.0
M4148541,Kredi Kartı,0.0,0.0
M4148550,Kredi Kartı,0.0,0.0
M4148552,Kredi Kartı,0.0,0.0
M4148553,Kredi Kartı,0.0,0.0
M4148556,Kredi Kartı,0.0,0.0
M4148557,Kredi Kartı,0.0,0.0
M4148570,Kredi Kartı,0.0,0.0
M4148577,Kredi Kartı,0.0,0.0
M4148582,BELIRTILMEMIS,0.0,0.0
M4148579,Kredi Kartı,0.0,0.0
M4148576,Kredi Kartı,0.0,0.0
M4148580,Kredi Kartı,0.0,0.0
M4148583,Havale,0.0,0.0
M4148578,Kredi Kartı,0.0,0.0
M4148575,Kredi Kartı,0.0,0.0
M4148602,Kredi Kartı,0.0,0.0
M4148613,Kredi Kartı,0.0,0.0
M4148616,Kredi Kartı,0.0,0.0
M4148619,Kredi Kartı,0.0,0.0
M4148623,Kredi Kartı,0.0,0.0
M4148626,Kredi Kartı,0.0,0.0
M4148629,Kredi Kartı,0.0,0.0
M4144471,Havale,0.0,0.0
M4144471,BELIRTILMEMIS,0.0,0.0
M4144471,Kredi Kartı,9600.0,0.25
M4148627,Kredi Kartı,0.0,0.0
M4148628,Kredi Kartı,0.0,0.0
M4148630,Kredi Kartı,0.0,0.0
M4148636,Kredi Kartı,0.0,0.0
M4148641,Kredi Kartı,0.0,0.0
M4148687,Kredi Kartı,0.0,0.0
M4148686,Kredi Kartı,0.0,0.0
M4148695,Kredi Kartı,0.0,0.0
M4148700,Kredi Kartı,0.0,0.0
M4148699,Kredi Kartı,0.0,0.0
M4148703,Kredi Kartı,0.0,0.0
M4148724,Kredi Kartı,0.0,0.0
M4148728,Kredi Kartı,0.0,0.0
M4148563,Havale,0.0,19.0
M4148756,Kredi Kartı,0.0,0.0
M4148758,Kredi Kartı,0.0,0.0
M4148773,Kredi Kartı,0.0,0.0
M4148782,Çek,0.0,0.0
M4148781,Kredi Kartı,0.0,0.0
M4148784,Kredi Kartı,0.0,0.0
M4148778,Kredi Kartı,0.0,0.0
M4148798,Kredi Kartı,0.0,0.0
M4148802,Havale,0.0,0.0
M4148806,Kredi Kartı,0.0,0.0
M4148818,Kredi Kartı,0.0,0.0
M4148821,Kredi Kartı,0.0,0.0
M4148816,Kredi Kartı,0.0,0.0
M4148822,Kredi Kartı,0.0,0.0
M4148844,Kredi Kartı,0.0,0.0
M4148845,Kredi Kartı,0.0,0.0
M4148847,Kredi Kartı,0.0,0.0
M4148851,Kredi Kartı,0.0,0.0
M4148860,BELIRTILMEMIS,0.0,0.0
M4148865,Kredi Kartı,0.0,0.0
M4148862,Kredi Kartı,0.0,0.0
M4148869,Kredi Kartı,0.0,0.0
M4148877,Havale,0.0,0.0
M4148890,Kredi Kartı,0.0,0.0
M4148892,Kredi Kartı,0.0,0.0
M4148893,Kredi Kartı,0.0,0.0
M4148896,BELIRTILMEMIS,0.0,0.0
M4148897,Kredi Kartı,0.0,0.0
M4148900,Kredi Kartı,0.0,0.0
M4148904,Kredi Kartı,0.0,0.0
M4148901,Havale,0.0,0.0
M4148923,Kredi Kartı,0.0,0.0
M4148931,Kredi Kartı,0.0,0.0
M4148935,Kredi Kartı,0.0,0.0
M4148937,Kredi Kartı,0.0,0.0
M4148932,Kredi Kartı,0.0,0.0
M4148953,BELIRTILMEMIS,0.0,0.0
M4148957,BELIRTILMEMIS,0.0,0.0
M4148966,Kredi Kartı,0.0,0.0
M4148983,Kredi Kartı,0.0,0.0
M4148989,Kredi Kartı,0.0,0.0
M4148986,BELIRTILMEMIS,0.0,0.0
M4148954,Kredi Kartı,0.0,0.0
M4149005,Kredi Kartı,0.0,0.0
M4149013,Kredi Kartı,0.0,0.0
M4149024,Kredi Kartı,0.0,0.0
M4149026,Kredi Kartı,0.0,0.0
M4149032,Kredi Kartı,0.0,0.0
M4149052,Kredi Kartı,0.0,0.0
M4149054,Kredi Kartı,0.0,0.0
M4149064,Kredi Kartı,0.0,0.0
M4149078,Kredi Kartı,0.0,0.0
M4149096,Kredi Kartı,0.0,0.0
M4149097,Kredi Kartı,0.0,0.0
M4149099,Kredi Kartı,0.0,0.0
M4149103,Kredi Kartı,0.0,0.0
M4149102,Kredi Kartı,0.0,-2.0
M4149114,Kredi Kartı,0.0,0.0
M4149116,Kredi Kartı,0.0,0.0
M4149112,Kredi Kartı,0.0,0.0
M4149117,Kredi Kartı,0.0,0.0
M4149115,Kredi Kartı,0.0,0.0
M4149118,Kredi Kartı,0.0,0.0
M4149134,Kredi Kartı,0.0,0.0
M4149135,Kredi Kartı,0.0,0.0
M4149137,Kredi Kartı,0.0,0.0
M4149166,Kredi Kartı,0.0,0.0
M4149167,Kredi Kartı,0.0,0.0
M4138509,Havale,0.0,0.0
M4137586,Kredi Kartı,0.0,0.0
M4137604,Kredi Kartı,0.0,0.0
M4137599,Kredi Kartı,0.0,0.0
M4136581,Kredi Kartı,0.0,0.0
M4137590,Kredi Kartı,0.0,0.0
M4137606,Kredi Kartı,0.0,0.0
M4137476,Kredi Kartı,0.0,0.0
M4136717,Kredi Kartı,0.0,0.0
M4136739,Kredi Kartı,0.0,0.0
M4136607,Kredi Kartı,0.0,0.0
M4136820,Kredi Kartı,0.0,0.0
M4136847,Kredi Kartı,0.0,0.0
M4136646,Kredi Kartı,0.0,0.0
M4136599,BELIRTILMEMIS,0.0,0.0
M4136558,Kredi Kartı,0.0,0.0
M4138981,Kredi Kartı,0.0,0.0
M4139028,Havale,0.0,0.0
M4139349,Havale,0.0,0.0
M4139365,Kredi Kartı,0.0,0.0
M4139766,Kredi Kartı,0.0,0.0
M4139946,Kredi Kartı,0.0,0.0
M4140147,BELIRTILMEMIS,0.0,-1.0
M4140147,Havale,0.0,0.5
M4140463,Havale,0.0,0.0
M4140479,Kredi Kartı,0.0,0.0
M4140555,Kredi Kartı,0.0,0.0
M4136750,Kredi Kartı,0.0,0.0
M4136750,Havale,0.0,0.0
M4139184,BELIRTILMEMIS,0.0,0.0
M4139184,Havale,0.0,8.5
M4140533,Havale,0.0,0.0
M4140533,Kredi Kartı,0.0,0.0
M4140736,Kredi Kartı,0.0,0.0
M4140871,BELIRTILMEMIS,0.0,0.0
M4139322,Havale,0.0,0.0
M4140350,Kredi Kartı,0.0,0.0
M4141108,Kredi Kartı,0.0,0.0
M4141125,Kredi Kartı,0.0,0.0
M4141153,Havale,0.0,0.0
M4141226,Kredi Kartı,0.0,0.0
M4141211,Kredi Kartı,0.0,-2.0
M4141246,Kredi Kartı,0.0,0.0
M4141233,Havale,0.0,-2.0
M4140155,Kredi Kartı,0.0,-0.33
M4140778,Kredi Kartı,0.0,0.0
M4141438,Kredi Kartı,0.0,0.0
M4141443,Havale,0.0,0.0
M4141484,Kredi Kartı,0.0,-1.0
M4141544,BELIRTILMEMIS,0.0,0.0
M4141569,Kredi Kartı,0.0,0.0
M4141451,Havale,0.0,12.0
M4141764,Kredi Kartı,0.0,0.0
M4140981,Havale,0.0,-1.0
M4141797,Kredi Kartı,0.0,0.0
M4141826,Kredi Kartı,0.0,0.0
M4141836,Kredi Kartı,0.0,0.0
M4141849,Kredi Kartı,0.0,0.0
M4141847,Kredi Kartı,0.0,0.0
M4141897,Kredi Kartı,0.0,0.0
M4141999,Kredi Kartı,0.0,0.0
M4140298,Kredi Kartı,0.0,0.0
M4142016,BELIRTILMEMIS,0.0,0.0
M4142157,Kredi Kartı,0.0,-3.0
M4141158,BELIRTILMEMIS,0.0,0.0
M4141158,Havale,0.0,0.0
M4138699,Kredi Kartı,0.0,57.0
M4136616,Kredi Kartı,0.0,0.0
M4142419,Havale,0.0,0.0
M4140848,Kredi Kartı,0.0,0.0
M4140848,Havale,0.0,0.0
M4142421,Kredi Kartı,0.0,0.0
M4142489,Kredi Kartı,0.0,0.0
M4142489,Havale,0.0,0.0
M4141648,BELIRTILMEMIS,0.0,0.0
M4140594,BELIRTILMEMIS,0.0,0.0
M4140594,Kredi Kartı,0.0,0.0
M4141037,Havale,0.0,0.0
M4142761,Kredi Kartı,0.0,0.0
M4142777,Kredi Kartı,0.0,0.0
M4141448,Kredi Kartı,0.0,0.0
M4142795,Kredi Kartı,0.0,0.0
M4142773,Kredi Kartı,0.0,0.0
M4142724,Kredi Kartı,0.0,0.0
M4142460,Kredi Kartı,0.0,0.0
M4142464,Kredi Kartı,0.0,0.0
M4141990,Kredi Kartı,0.0,0.0
M4142940,BELIRTILMEMIS,0.0,0.0
M4142091,Kredi Kartı,0.0,0.0
M4143045,Kredi Kartı,0.0,0.0
M4143051,Kredi Kartı,0.0,0.0
M4143054,Kredi Kartı,0.0,0.0
M4142888,BELIRTILMEMIS,0.0,2.0
M4143114,Kredi Kartı,0.0,0.0
M4143117,Kredi Kartı,0.0,0.0
M4140001,Kredi Kartı,0.0,0.0
M4142482,Kredi Kartı,0.0,0.0
M4142758,Kredi Kartı,0.0,0.0
M4142809,Kredi Kartı,0.0,0.0
M4143253,Kredi Kartı,0.0,0.0
M4143286,Kredi Kartı,0.0,0.0
M4142107,Kredi Kartı,0.0,0.0
M4142215,Kredi Kartı,0.0,0.0
M4143336,Kredi Kartı,0.0,0.0
M4143007,BELIRTILMEMIS,0.0,0.0
M4143007,Kredi Kartı,0.0,0.0
M4143342,Kredi Kartı,0.0,0.0
M4143353,Kredi Kartı,0.0,0.0
M4143369,Kredi Kartı,0.0,0.0
M4143370,Kredi Kartı,0.0,0.0
M4143346,Kredi Kartı,0.0,0.0
M4143454,Kredi Kartı,0.0,0.0
M4141066,Kredi Kartı,0.0,0.0
M4143483,Kredi Kartı,0.0,0.0
M4143446,Kredi Kartı,0.0,0.0
M4143548,Kredi Kartı,0.0,0.0
M4141983,Kredi Kartı,0.0,0.0
M4143614,Kredi Kartı,0.0,0.0
M4141647,Kredi Kartı,0.0,0.0
M4143617,Kredi Kartı,0.0,0.0
M4140404,BELIRTILMEMIS,0.0,0.0
M4140404,Kredi Kartı,0.0,0.0
M4143647,BELIRTILMEMIS,0.0,0.0
M4143661,BELIRTILMEMIS,0.0,0.0
M4143421,Kredi Kartı,0.0,0.0
M4142566,Kredi Kartı,0.0,0.0
M4142566,Havale,0.0,0.0
M4143696,Kredi Kartı,0.0,0.0
M4140421,Kredi Kartı,0.0,0.0
M4143711,Kredi Kartı,0.0,0.0
M4143743,BELIRTILMEMIS,0.0,0.0
M4143743,Kredi Kartı,0.0,0.0
M4143746,Kredi Kartı,0.0,0.0
M4143756,Kredi Kartı,0.0,0.0
M4143779,BELIRTILMEMIS,0.0,0.0
M4143655,Kredi Kartı,0.0,0.0
M4143789,Kredi Kartı,0.0,0.0
M4143576,Kredi Kartı,0.0,0.0
M4143803,BELIRTILMEMIS,0.0,0.0
M4143377,Kredi Kartı,0.0,0.0
M4143811,Kredi Kartı,0.0,0.0
M4143817,Havale,0.0,-1.0
M4143817,Kredi Kartı,0.0,0.0
M4143246,Kredi Kartı,0.0,0.0
M4143844,Kredi Kartı,0.0,0.0
M4143666,Havale,0.0,0.0
M4143899,Kredi Kartı,0.0,0.0
M4140576,Havale,0.0,0.0
M4143958,Kredi Kartı,0.0,0.0
M4143873,Kredi Kartı,0.0,0.0
M4143971,Kredi Kartı,0.0,0.0
M4143984,Kredi Kartı,0.0,0.0
M4143994,Kredi Kartı,0.0,0.0
M4143564,Kredi Kartı,0.0,0.0
M4141048,Kredi Kartı,0.0,0.0
M4141048,Havale,0.0,0.0
M4143808,Kredi Kartı,0.0,0.0
M4143808,BELIRTILMEMIS,0.0,0.0
M4144037,Kredi Kartı,0.0,0.0
M4144083,Kredi Kartı,0.0,0.0
M4144085,BELIRTILMEMIS,0.0,0.0
M4144099,Kredi Kartı,0.0,0.0
M4144110,Kredi Kartı,0.0,0.0
M4144130,Kredi Kartı,0.0,0.0
M4143186,Kredi Kartı,0.0,0.0
M4144160,Kredi Kartı,0.0,0.0
M4143957,BELIRTILMEMIS,0.0,0.0
M4144167,BELIRTILMEMIS,0.0,0.0
M4144188,BELIRTILMEMIS,0.0,0.0
M4144190,Kredi Kartı,0.0,0.0
M4143700,Kredi Kartı,0.0,0.0
M4144202,BELIRTILMEMIS,0.0,0.0
M4142988,BELIRTILMEMIS,0.0,0.0
M4142553,Kredi Kartı,0.0,0.0
M4144217,Kredi Kartı,0.0,0.0
M4144219,Kredi Kartı,0.0,0.0
M4144261,Kredi Kartı,0.0,0.0
M4144264,BELIRTILMEMIS,0.0,0.0
M4144286,BELIRTILMEMIS,0.0,0.0
M4144301,Kredi Kartı,0.0,0.0
M4144306,Kredi Kartı,0.0,0.0
M4141078,Kredi Kartı,0.0,0.0
M4141078,BELIRTILMEMIS,0.0,0.0
M4143375,Kredi Kartı,0.0,0.0
M4143604,Kredi Kartı,0.0,0.0
M4144355,Kredi Kartı,0.0,0.0
M4144381,Kredi Kartı,0.0,0.0
M4144382,BELIRTILMEMIS,0.0,0.0
M4144377,Havale,0.0,0.0
M4144390,Kredi Kartı,0.0,0.0
M4144393,Kredi Kartı,0.0,0.0
M4144404,Kredi Kartı,0.0,0.0
M4144396,BELIRTILMEMIS,0.0,0.0
M4144410,Kredi Kartı,0.0,0.0
M4144413,Kredi Kartı,0.0,0.0
M4144409,Kredi Kartı,0.0,0.0
M4143671,BELIRTILMEMIS,0.0,0.0
M4144416,Kredi Kartı,0.0,0.0
M4144440,Kredi Kartı,0.0,0.0
M4144423,Kredi Kartı,0.0,-1.0
M4144464,Kredi Kartı,0.0,0.0
M4143554,Kredi Kartı,0.0,0.0
M4144493,Kredi Kartı,0.0,0.0
M4144507,BELIRTILMEMIS,0.0,0.0
M4144509,BELIRTILMEMIS,0.0,0.0
M4144517,Kredi Kartı,0.0,0.0
M4144521,BELIRTILMEMIS,0.0,0.0
M4144520,Kredi Kartı,0.0,0.0
M4144522,Kredi Kartı,0.0,0.0
M4144527,Kredi Kartı,0.0,0.0
M4144533,Kredi Kartı,0.0,0.0
M4144542,BELIRTILMEMIS,0.0,0.0
M4144546,Kredi Kartı,0.0,0.0
M4144548,Kredi Kartı,0.0,0.0
M4143480,Kredi Kartı,0.0,0.0
M4143480,BELIRTILMEMIS,0.0,0.0
M4144558,Kredi Kartı,0.0,0.0
M4144282,Havale,0.0,0.0
M4144568,Kredi Kartı,0.0,0.0
M4144569,Kredi Kartı,0.0,0.0
M4144571,BELIRTILMEMIS,0.0,0.0
M4144587,Kredi Kartı,0.0,0.0
M4144593,BELIRTILMEMIS,0.0,0.0
M4144612,Kredi Kartı,0.0,0.0
M4144615,Kredi Kartı,0.0,0.0
M4144403,BELIRTILMEMIS,0.0,0.0
M4144403,Kredi Kartı,0.0,0.0
M4144608,Kredi Kartı,0.0,0.0
M4144616,Kredi Kartı,0.0,0.0
M4143974,Kredi Kartı,0.0,0.0
M4143974,BELIRTILMEMIS,0.0,0.0
M4144617,BELIRTILMEMIS,0.0,0.0
M4143842,Kredi Kartı,0.0,0.0
M4144621,Kredi Kartı,0.0,0.0
M4144623,Kredi Kartı,0.0,0.0
M4144625,Kredi Kartı,0.0,0.0
M4144626,Kredi Kartı,0.0,0.0
M4144628,Kredi Kartı,0.0,0.0
M4144630,Kredi Kartı,0.0,0.0
M4144639,BELIRTILMEMIS,0.0,0.0
M4144646,Kredi Kartı,0.0,0.0
M4144649,Kredi Kartı,0.0,0.0
M4144653,Kredi Kartı,0.0,0.0
M4144656,BELIRTILMEMIS,0.0,0.0
M4144658,Kredi Kartı,0.0,0.0
M4144665,Kredi Kartı,0.0,0.0
M4144673,Kredi Kartı,0.0,0.0
M4144679,Kredi Kartı,0.0,0.0
M4144688,Kredi Kartı,0.0,0.0
M4144693,Kredi Kartı,0.0,0.0
M4144375,Kredi Kartı,0.0,0.0
M4144704,Kredi Kartı,0.0,0.0
M4144719,Kredi Kartı,0.0,0.0
M4144724,Kredi Kartı,0.0,0.0
M4144757,Kredi Kartı,0.0,0.0
M4143715,Kredi Kartı,0.0,0.0
M4144768,Kredi Kartı,0.0,0.0
M4144779,Kredi Kartı,0.0,0.0
M4144780,Kredi Kartı,0.0,0.0
M4144788,Kredi Kartı,0.0,0.0
M4144783,Havale,0.0,0.0
M4144806,Kredi Kartı,0.0,0.0
M4144813,Kredi Kartı,0.0,0.0
M4144816,Kredi Kartı,0.0,0.0
M4144815,Kredi Kartı,0.0,0.0
M4144829,Kredi Kartı,0.0,0.0
M4144835,Kredi Kartı,0.0,0.0
M4144837,Kredi Kartı,0.0,0.0
M4144849,BELIRTILMEMIS,0.0,0.0
M4144851,Kredi Kartı,0.0,0.0
M4144861,Kredi Kartı,0.0,0.0
M4144862,Kredi Kartı,0.0,0.0
M4144871,Havale,0.0,0.0
M4142522,Kredi Kartı,0.0,0.0
M4144882,BELIRTILMEMIS,0.0,0.0
M4144897,BELIRTILMEMIS,0.0,0.0
M4144898,Kredi Kartı,0.0,0.0
M4144903,BELIRTILMEMIS,0.0,0.0
M4144904,Kredi Kartı,0.0,0.0
M4143296,Kredi Kartı,0.0,0.0
M4144916,Kredi Kartı,0.0,0.0
M4144921,Kredi Kartı,0.0,0.0
M4144925,Kredi Kartı,0.0,0.0
M4144933,Kredi Kartı,0.0,0.0
M4144948,Kredi Kartı,0.0,0.0
M4144955,Havale,0.0,0.0
M4144958,Kredi Kartı,0.0,0.0
M4144965,Kredi Kartı,0.0,0.0
M4144966,Kredi Kartı,0.0,0.0
M4144603,Kredi Kartı,0.0,0.0
M4144975,BELIRTILMEMIS,0.0,0.0
M4144974,Kredi Kartı,0.0,0.0
M4144982,Kredi Kartı,0.0,0.0
M4144990,Kredi Kartı,0.0,0.0
M4144992,Kredi Kartı,0.0,0.0
M4143422,BELIRTILMEMIS,0.0,0.0
M4143422,Kredi Kartı,0.0,0.0
M4145011,Kredi Kartı,0.0,0.0
M4144960,Kredi Kartı,0.0,0.0
M4145028,Kredi Kartı,0.0,0.0
M4145027,Kredi Kartı,0.0,0.0
M4145026,Kredi Kartı,0.0,0.0
M4145032,Kredi Kartı,0.0,0.0
M4145031,Havale,0.0,0.0
M4145039,Kredi Kartı,0.0,0.0
M4145052,Kredi Kartı,0.0,0.0
M4143251,Kredi Kartı,0.0,0.0
M4145076,Kredi Kartı,0.0,0.0
M4144633,Kredi Kartı,0.0,0.0
M4144633,Havale,0.0,0.0
M4145015,Kredi Kartı,0.0,0.0
M4145086,Kredi Kartı,0.0,0.0
M4145084,Kredi Kartı,0.0,0.0
M4145095,BELIRTILMEMIS,0.0,0.0
M4145100,BELIRTILMEMIS,0.0,0.0
M4145119,Kredi Kartı,0.0,0.0
M4145122,Kredi Kartı,0.0,0.0
M4144485,Kredi Kartı,0.0,0.0
M4145126,Kredi Kartı,0.0,0.0
M4145130,BELIRTILMEMIS,0.0,0.0
M4145131,BELIRTILMEMIS,0.0,0.0
M4145125,Kredi Kartı,0.0,0.0
M4140405,Kredi Kartı,0.0,-1.0
M4143340,Havale,0.0,0.0
M4145136,Kredi Kartı,0.0,0.0
M4145138,Kredi Kartı,0.0,0.0
M4144819,Kredi Kartı,0.0,0.0
M4145142,BELIRTILMEMIS,0.0,0.0
M4145144,BELIRTILMEMIS,0.0,0.0
M4145149,Kredi Kartı,0.0,0.0
M4145150,Havale,0.0,0.0
M4145159,Kredi Kartı,0.0,0.0
M4145163,Kredi Kartı,0.0,0.0
M4145155,Kredi Kartı,0.0,0.0
M4145168,Kredi Kartı,0.0,0.0
M4145174,Kredi Kartı,0.0,0.0
M4145176,Kredi Kartı,0.0,0.0
M4145183,Kredi Kartı,0.0,0.0
M4145189,Kredi Kartı,0.0,0.0
M4145200,BELIRTILMEMIS,0.0,0.0
M4142932,Kredi Kartı,0.0,0.0
M4145202,Kredi Kartı,0.0,0.0
M4145206,Kredi Kartı,0.0,0.0
M4145207,BELIRTILMEMIS,0.0,0.0
M4145214,Kredi Kartı,0.0,0.0
M4145220,Kredi Kartı,0.0,0.0
M4145099,Kredi Kartı,0.0,0.0
M4145229,Kredi Kartı,0.0,0.0
M4145228,Kredi Kartı,0.0,0.0
M4145230,Kredi Kartı,0.0,0.0
M4145231,Kredi Kartı,0.0,0.0
M4145233,Havale,0.0,0.0
M4145236,Kredi Kartı,0.0,0.0
M4145246,Kredi Kartı,0.0,0.0
M4145248,BELIRTILMEMIS,0.0,0.0
M4143747,BELIRTILMEMIS,0.0,0.0
M4143909,Havale,0.0,0.0
M4143909,Kredi Kartı,0.0,0.0
M4145287,Kredi Kartı,0.0,0.0
M4145295,Kredi Kartı,0.0,0.0
M4145301,BELIRTILMEMIS,0.0,0.0
M4145302,Kredi Kartı,0.0,0.0
M4145305,Kredi Kartı,0.0,0.0
M4145312,Kredi Kartı,0.0,0.0
M4145313,Kredi Kartı,0.0,0.0
M4145317,Kredi Kartı,0.0,0.0
M4145325,Kredi Kartı,0.0,0.0
M4145328,Kredi Kartı,0.0,0.0
M4145332,Kredi Kartı,0.0,0.0
M4143166,Kredi Kartı,0.0,0.0
M4145343,Kredi Kartı,0.0,0.0
M4144830,Kredi Kartı,0.0,0.0
M4145361,Kredi Kartı,0.0,0.0
M4145373,Kredi Kartı,0.0,0.0
M4145378,Kredi Kartı,0.0,0.0
M4145380,Kredi Kartı,0.0,0.0
M4145381,Kredi Kartı,0.0,0.0
M4145385,Kredi Kartı,0.0,0.0
M4144844,Kredi Kartı,0.0,0.0
M4145405,Kredi Kartı,0.0,0.0
M4145412,Kredi Kartı,0.0,0.0
M4145424,BELIRTILMEMIS,0.0,0.0
M4145431,BELIRTILMEMIS,0.0,0.0
M4145377,Kredi Kartı,0.0,0.0
M4145377,Havale,0.0,0.0
M4145463,Kredi Kartı,0.0,0.0
M4145480,Kredi Kartı,0.0,0.0
M4145481,Kredi Kartı,0.0,0.0
M4145486,Kredi Kartı,0.0,0.0
M4145490,Kredi Kartı,0.0,0.0
M4145495,Kredi Kartı,0.0,0.0
M4145492,Kredi Kartı,0.0,0.0
M4145518,Kredi Kartı,0.0,0.0
M4145535,Kredi Kartı,0.0,0.0
M4145540,Kredi Kartı,0.0,0.0
M4145541,Kredi Kartı,0.0,0.0
M4144187,Kredi Kartı,0.0,0.0
M4145550,Kredi Kartı,0.0,0.0
M4143825,BELIRTILMEMIS,0.0,0.0
M4145568,Kredi Kartı,0.0,0.0
M4145572,Kredi Kartı,0.0,0.0
M4145573,Kredi Kartı,0.0,0.0
M4145583,Kredi Kartı,0.0,0.0
M4140609,Havale,0.0,0.0
M4145588,Kredi Kartı,0.0,0.0
M4145590,Kredi Kartı,0.0,0.0
M4145564,Kredi Kartı,0.0,0.0
M4144362,Kredi Kartı,0.0,0.0
M4144362,BELIRTILMEMIS,0.0,0.0
M4145612,Kredi Kartı,0.0,0.0
M4145615,Kredi Kartı,0.0,0.0
M4144244,Kredi Kartı,0.0,0.0
M4145646,Kredi Kartı,0.0,0.0
M4145652,Kredi Kartı,0.0,0.0
M4144831,Kredi Kartı,0.0,0.0
M4142793,Kredi Kartı,0.0,0.0
M4144599,Kredi Kartı,0.0,0.0
M4144847,Kredi Kartı,0.0,0.0
M4145668,Kredi Kartı,0.0,0.0
M4145666,BELIRTILMEMIS,0.0,0.0
M4145681,Kredi Kartı,0.0,0.0
M4145686,BELIRTILMEMIS,0.0,0.0
M4140596,Havale,0.0,0.0
M4145697,Kredi Kartı,0.0,0.0
M4145701,BELIRTILMEMIS,0.0,0.0
M4142713,Kredi Kartı,0.0,0.0
M4145713,BELIRTILMEMIS,0.0,0.0
M4145553,Kredi Kartı,0.0,0.0
M4142737,Kredi Kartı,0.0,0.0
M4140512,Kredi Kartı,0.0,0.0
M4140512,Havale,0.0,0.0
M4145728,Kredi Kartı,0.0,0.0
M4145740,Kredi Kartı,0.0,0.0
M4145746,Kredi Kartı,0.0,0.0
M4145759,Kredi Kartı,0.0,0.0
M4145766,Kredi Kartı,0.0,0.0
M4145769,Kredi Kartı,0.0,0.0
M4145778,Kredi Kartı,0.0,0.0
M4145777,BELIRTILMEMIS,0.0,0.0
M4145780,Kredi Kartı,0.0,0.0
M4145792,Kredi Kartı,0.0,0.0
M4145796,Kredi Kartı,0.0,0.0
M4144363,Kredi Kartı,0.0,0.0
M4145794,BELIRTILMEMIS,0.0,0.0
M4141621,Kredi Kartı,0.0,0.0
M4145805,Kredi Kartı,0.0,0.0
M4145710,Kredi Kartı,0.0,0.0
M4142599,Havale,0.0,0.0
M4142599,Kredi Kartı,0.0,0.0
M4145816,Kredi Kartı,0.0,0.0
M4145817,Kredi Kartı,0.0,0.0
M4145819,Kredi Kartı,0.0,0.0
M4145850,Kredi Kartı,0.0,0.0
M4145853,Kredi Kartı,0.0,0.0
M4145861,Kredi Kartı,0.0,0.0
M4145866,Kredi Kartı,0.0,0.0
M4145874,Kredi Kartı,0.0,0.0
M4145872,Kredi Kartı,0.0,0.0
