tedarikci,marka,ebat,urun_kodu,sezon,alici,donem,adet,fabrika,uretim_bas,uretim_bit,liste
BRISA,BRIDGESTONE,245/45R19,612729,KIS,KRB,1,8,,,,19776
BRISA,BRIDGESTONE,245/45R19,612729,KIS,KRB,2,4,,,,19776
BRISA,BRIDGESTONE,245/45R19,612729,KIS,MUTAFLAR,1,68,,,,19776
BRISA,BRIDGESTONE,245/45R19,612729,KIS,MUTAFLAR,2,12,,,,19776
BRISA,LASSA,215/55R18,214330,KIS,KRB,2,8,,,,11992
BRISA,LASSA,215/55R18,214330,KIS,MUTAFLAR,1,80,,,,11992
BRISA,LASSA,215/55R18,214330,KIS,MUTAFLAR,2,40,,,,11992
BRISA,LASSA,215/55R18,214330,KIS,YEDI_OTO,2,12,,,,11992
BRISA,LASSA,215/55R18,214462,KIS,KRB,1,4,,,,11815
BRISA,LASSA,215/50R17,214842,KIS,KRB,1,32,,,,9609
BRISA,LASSA,215/50R17,214842,KIS,KRB,2,8,,,,9609
BRISA,LASSA,215/50R17,214842,KIS,MUTAFLAR,1,40,,,,9609
BRISA,LASSA,215/50R17,214842,KIS,MUTAFLAR,2,40,,,,9609
BRISA,LASSA,215/50R17,214842,KIS,YEDI_OTO,2,20,,,,9609
BRISA,BRIDGESTONE,235/45R18,610563,KIS,KRB,1,8,,,,14597
BRISA,BRIDGESTONE,235/45R18,610563,KIS,MUTAFLAR,1,60,,,,14597
BRISA,BRIDGESTONE,235/45R18,610563,KIS,MUTAFLAR,2,20,,,,14597
BRISA,BRIDGESTONE,235/45R18,610563,KIS,YEDI_OTO,2,4,,,,14597
BRISA,LASSA,225/65R16C,243883,KIS,KRB,1,40,,,,11657
BRISA,LASSA,225/65R16C,243883,KIS,KRB,2,20,,,,11657
BRISA,LASSA,225/65R16C,243883,KIS,MUTAFLAR,1,28,,,,11657
BRISA,LASSA,225/65R16C,243883,KIS,MUTAFLAR,2,12,,,,11657
BRISA,LASSA,225/65R16C,243883,KIS,YEDI_OTO,2,20,,,,11657
BRISA,LASSA,215/60R16C,245934,KIS,KRB,1,8,,,,10602
BRISA,LASSA,215/60R17,214346,KIS,KRB,2,120,,,,9626
BRISA,LASSA,215/60R17,214346,KIS,MUTAFLAR,1,80,,,,9626
BRISA,LASSA,215/60R17,214346,KIS,MUTAFLAR,2,60,,,,9626
BRISA,LASSA,215/60R17,214346,KIS,YEDI_OTO,2,40,,,,9626
BRISA,LASSA,245/45R18,214840,KIS,KRB,1,12,,,,11693
BRISA,LASSA,245/45R18,214840,KIS,KRB,2,8,,,,11693
BRISA,LASSA,245/45R18,214840,KIS,MUTAFLAR,1,52,,,,11693
BRISA,LASSA,245/45R18,214840,KIS,MUTAFLAR,2,20,,,,11693
BRISA,LASSA,245/45R18,214840,KIS,YEDI_OTO,2,8,,,,11693
BRISA,LASSA,215/55R16,214838,KIS,KRB,1,20,,,,8514
BRISA,LASSA,215/55R16,214838,KIS,KRB,2,20,,,,8514
BRISA,LASSA,215/55R16,214838,KIS,MUTAFLAR,1,44,,,,8514
BRISA,LASSA,215/55R16,214838,KIS,MUTAFLAR,2,24,,,,8514
BRISA,LASSA,215/55R16,214838,KIS,YEDI_OTO,2,12,,,,8514
BRISA,BRIDGESTONE,215/65R15C,642348,KIS,YEDI_OTO,2,8,,,,11867
BRISA,LASSA,225/55R17,214845,KIS,KRB,1,20,,,,10149
BRISA,LASSA,225/55R17,214845,KIS,MUTAFLAR,1,40,,,,10149
BRISA,LASSA,225/55R17,214845,KIS,MUTAFLAR,2,24,,,,10149
BRISA,LASSA,225/55R17,214845,KIS,YEDI_OTO,2,20,,,,10149
BRISA,LASSA,215/65R16,214344,KIS,KRB,2,60,,,,7429
BRISA,LASSA,215/65R16,214344,KIS,MUTAFLAR,1,140,,,,7429
BRISA,LASSA,215/65R16,214344,KIS,MUTAFLAR,2,160,,,,7429
BRISA,LASSA,215/65R16,214344,KIS,YEDI_OTO,2,100,,,,7429
BRISA,LASSA,245/40R18,214818,KIS,KRB,1,20,,,,11208
BRISA,LASSA,245/40R18,214818,KIS,KRB,2,8,,,,11208
BRISA,LASSA,245/40R18,214818,KIS,MUTAFLAR,1,40,,,,11208
BRISA,LASSA,245/40R18,214818,KIS,MUTAFLAR,2,20,,,,11208
BRISA,LASSA,245/40R18,214818,KIS,YEDI_OTO,2,4,,,,11208
BRISA,LASSA,225/70R15C,243884,KIS,KRB,1,20,,,,9145
BRISA,LASSA,225/70R15C,243884,KIS,MUTAFLAR,1,40,,,,9145
BRISA,LASSA,225/70R15C,243884,KIS,MUTAFLAR,2,12,,,,9145
BRISA,LASSA,225/70R15C,243884,KIS,YEDI_OTO,2,4,,,,9145
BRISA,BRIDGESTONE,205/55R17,593990,KIS,KRB,1,40,,,,11290
BRISA,BRIDGESTONE,205/55R17,593990,KIS,KRB,2,40,,,,11290
BRISA,BRIDGESTONE,205/55R17,593990,KIS,MUTAFLAR,1,20,,,,11290
BRISA,BRIDGESTONE,205/55R17,593990,KIS,MUTAFLAR,2,20,,,,11290
BRISA,BRIDGESTONE,205/55R17,593990,KIS,YEDI_OTO,2,8,,,,11290
BRISA,LASSA,215/65R17,214343,KIS,KRB,2,60,,,,9640
BRISA,LASSA,215/65R17,214343,KIS,MUTAFLAR,1,80,,,,9640
BRISA,LASSA,215/65R17,214343,KIS,MUTAFLAR,2,60,,,,9640
BRISA,LASSA,215/65R17,214343,KIS,YEDI_OTO,2,8,,,,9640
BRISA,BRIDGESTONE,215/60R17,610546,KIS,KRB,1,20,,,,10842
BRISA,BRIDGESTONE,215/60R17,610546,KIS,KRB,2,12,,,,10842
BRISA,BRIDGESTONE,215/60R17,610546,KIS,MUTAFLAR,1,40,,,,10842
BRISA,BRIDGESTONE,215/60R17,610546,KIS,YEDI_OTO,2,8,,,,10842
BRISA,BRIDGESTONE,215/70R15C,642326,KIS,MUTAFLAR,1,4,,,,9321
BRISA,BRIDGESTONE,215/70R15C,642326,KIS,MUTAFLAR,2,4,,,,9321
BRISA,LASSA,215/70R15C,243879,KIS,KRB,1,8,,,,9247
BRISA,LASSA,215/70R15C,243879,KIS,YEDI_OTO,2,4,,,,9247
BRISA,LASSA,215/70R16,214326,KIS,MUTAFLAR,1,12,,,,8430
BRISA,BRIDGESTONE,215/70R16,517442,KIS,MUTAFLAR,1,4,,,,9814
BRISA,BRIDGESTONE,225/50R18,612733,KIS,KRB,1,8,,,,16043
BRISA,BRIDGESTONE,225/50R18,612733,KIS,KRB,2,4,,,,16043
BRISA,BRIDGESTONE,225/50R18,612733,KIS,MUTAFLAR,1,48,,,,16043
BRISA,BRIDGESTONE,225/50R18,612733,KIS,MUTAFLAR,2,24,,,,16043
BRISA,BRIDGESTONE,225/50R18,612733,KIS,YEDI_OTO,2,4,,,,16043
BRISA,BRIDGESTONE,235/40R19,524093,KIS,KRB,1,16,,,,20119
BRISA,BRIDGESTONE,235/40R19,524093,KIS,KRB,2,16,,,,20119
BRISA,BRIDGESTONE,235/40R19,524093,KIS,MUTAFLAR,1,40,,,,20119
BRISA,BRIDGESTONE,235/40R19,524093,KIS,MUTAFLAR,2,20,,,,20119
BRISA,BRIDGESTONE,235/40R19,524093,KIS,YEDI_OTO,2,4,,,,20119
BRISA,BRIDGESTONE,235/55R18,610545,KIS,KRB,1,8,,,,14307
BRISA,BRIDGESTONE,235/55R18,610545,KIS,KRB,2,4,,,,14307
BRISA,BRIDGESTONE,235/55R18,610545,KIS,MUTAFLAR,1,48,,,,14307
BRISA,BRIDGESTONE,235/55R18,610545,KIS,MUTAFLAR,2,12,,,,14307
BRISA,BRIDGESTONE,235/55R18,610545,KIS,YEDI_OTO,2,8,,,,14307
BRISA,BRIDGESTONE,255/45R19,612739,KIS,KRB,1,16,,,,19793
BRISA,BRIDGESTONE,255/45R19,612739,KIS,KRB,2,8,,,,19793
BRISA,BRIDGESTONE,255/45R19,612739,KIS,MUTAFLAR,1,40,,,,19793
BRISA,BRIDGESTONE,255/45R19,612739,KIS,MUTAFLAR,2,12,,,,19793
BRISA,BRIDGESTONE,255/45R19,612739,KIS,YEDI_OTO,2,12,,,,19793
BRISA,BRIDGESTONE,225/40R18,619366,KIS,KRB,1,4,,,,11406
BRISA,BRIDGESTONE,195/60R18,517901,KIS,KRB,1,12,,,,11702
BRISA,BRIDGESTONE,195/60R18,517901,KIS,KRB,2,4,,,,11702
BRISA,BRIDGESTONE,195/60R18,517901,KIS,MUTAFLAR,1,40,,,,11702
BRISA,BRIDGESTONE,195/60R18,517901,KIS,MUTAFLAR,2,40,,,,11702
BRISA,LASSA,225/50R17,214847,KIS,KRB,1,12,,,,9629
BRISA,LASSA,225/50R17,214847,KIS,MUTAFLAR,1,40,,,,9629
BRISA,LASSA,225/50R17,214847,KIS,MUTAFLAR,2,20,,,,9629
BRISA,LASSA,225/50R17,214847,KIS,YEDI_OTO,2,8,,,,9629
BRISA,BRIDGESTONE,245/45R20,543949,KIS,KRB,1,4,,,,21490
BRISA,BRIDGESTONE,245/45R20,543949,KIS,KRB,2,4,,,,21490
BRISA,BRIDGESTONE,245/45R20,543949,KIS,MUTAFLAR,1,48,,,,21490
BRISA,BRIDGESTONE,245/45R20,543949,KIS,MUTAFLAR,2,12,,,,21490
BRISA,BRIDGESTONE,245/45R20,543949,KIS,YEDI_OTO,2,4,,,,21490
BRISA,BRIDGESTONE,235/65R16C,643340,KIS,KRB,1,20,,,,11855
BRISA,BRIDGESTONE,235/65R16C,643340,KIS,KRB,2,20,,,,11855
BRISA,BRIDGESTONE,235/65R16C,643340,KIS,MUTAFLAR,1,32,,,,11855
BRISA,BRIDGESTONE,235/65R16C,643340,KIS,MUTAFLAR,2,8,,,,11855
BRISA,BRIDGESTONE,205/55R19,517904,KIS,KRB,1,32,,,,13628
BRISA,BRIDGESTONE,205/55R19,517904,KIS,KRB,2,8,,,,13628
BRISA,BRIDGESTONE,205/55R19,517904,KIS,MUTAFLAR,1,20,,,,13628
BRISA,BRIDGESTONE,205/55R19,517904,KIS,YEDI_OTO,2,4,,,,13628
BRISA,LASSA,225/45R17,212032,KIS,KRB,1,4,,,,7138
BRISA,BRIDGESTONE,225/55R17C,643369,KIS,KRB,1,8,,,,12742
BRISA,BRIDGESTONE,225/55R17C,643369,KIS,MUTAFLAR,1,40,,,,12742
BRISA,BRIDGESTONE,225/55R17C,643369,KIS,MUTAFLAR,2,40,,,,12742
BRISA,BRIDGESTONE,225/55R17C,643369,KIS,YEDI_OTO,2,8,,,,12742
BRISA,LASSA,225/40R19,214810,KIS,KRB,1,8,,,,16414
BRISA,LASSA,225/40R19,214810,KIS,MUTAFLAR,1,40,,,,16414
BRISA,LASSA,225/40R19,214810,KIS,MUTAFLAR,2,20,,,,16414
BRISA,BRIDGESTONE,225/45R18,511704,KIS,KRB,1,8,,,,16718
BRISA,LASSA,225/45R19,214322,KIS,KRB,2,20,,,,15679
BRISA,LASSA,225/45R19,214322,KIS,MUTAFLAR,1,24,,,,15679
BRISA,LASSA,225/45R19,214322,KIS,MUTAFLAR,2,12,,,,15679
BRISA,LASSA,225/45R19,214322,KIS,YEDI_OTO,2,4,,,,15679
BRISA,BRIDGESTONE,225/60R18,610537,KIS,KRB,1,8,,,,14482
BRISA,BRIDGESTONE,225/60R18,610537,KIS,MUTAFLAR,1,40,,,,14482
BRISA,BRIDGESTONE,225/60R18,610537,KIS,MUTAFLAR,2,8,,,,14482
BRISA,BRIDGESTONE,225/60R18,610537,KIS,YEDI_OTO,2,4,,,,14482
BRISA,BRIDGESTONE,215/65R16,610555,KIS,KRB,1,16,,,,8460
BRISA,BRIDGESTONE,215/65R16,610555,KIS,KRB,2,4,,,,8460
BRISA,BRIDGESTONE,215/65R16,610555,KIS,MUTAFLAR,1,32,,,,8460
BRISA,LASSA,205/45R17,214828,KIS,KRB,1,32,,,,9241
BRISA,LASSA,205/45R17,214828,KIS,KRB,2,16,,,,9241
BRISA,LASSA,205/45R17,214828,KIS,MUTAFLAR,1,16,,,,9241
BRISA,LASSA,205/45R17,214828,KIS,MUTAFLAR,2,12,,,,9241
BRISA,LASSA,205/45R17,214828,KIS,YEDI_OTO,2,12,,,,9241
BRISA,LASSA,245/40R19,214829,KIS,KRB,1,4,,,,15021
BRISA,LASSA,245/40R19,214829,KIS,MUTAFLAR,1,40,,,,15021
BRISA,LASSA,245/40R19,214829,KIS,MUTAFLAR,2,20,,,,15021
BRISA,LASSA,245/40R19,214829,KIS,YEDI_OTO,2,4,,,,15021
BRISA,LASSA,225/50R18,214333,KIS,KRB,2,40,,,,13545
BRISA,LASSA,225/50R18,214333,KIS,MUTAFLAR,1,80,,,,13545
BRISA,LASSA,225/50R18,214333,KIS,MUTAFLAR,2,20,,,,13545
BRISA,LASSA,225/50R18,214333,KIS,YEDI_OTO,2,4,,,,13545
BRISA,BRIDGESTONE,225/45R18,610548,KIS,KRB,1,12,,,,13755
BRISA,BRIDGESTONE,225/45R18,610548,KIS,MUTAFLAR,1,32,,,,13755
BRISA,BRIDGESTONE,225/45R18,610548,KIS,YEDI_OTO,2,4,,,,13755
BRISA,LASSA,225/50R18,214421,KIS,MUTAFLAR,1,80,,,,13345
BRISA,LASSA,195/50R15,214825,KIS,KRB,1,12,,,,5396
BRISA,LASSA,195/50R15,214825,KIS,KRB,2,12,,,,5396
BRISA,LASSA,195/50R15,214825,KIS,MUTAFLAR,1,28,,,,5396
BRISA,LASSA,195/50R15,214825,KIS,MUTAFLAR,2,40,,,,5396
BRISA,LASSA,195/50R15,214825,KIS,YEDI_OTO,2,8,,,,5396
BRISA,BRIDGESTONE,215/65R17,612737,KIS,KRB,1,12,,,,11142
BRISA,BRIDGESTONE,215/65R17,612737,KIS,KRB,2,8,,,,11142
BRISA,BRIDGESTONE,215/65R17,612737,KIS,MUTAFLAR,1,28,,,,11142
BRISA,BRIDGESTONE,215/65R17,612737,KIS,MUTAFLAR,2,20,,,,11142
BRISA,BRIDGESTONE,215/65R17,612737,KIS,YEDI_OTO,2,4,,,,11142
BRISA,BRIDGESTONE,225/40R19,524091,KIS,KRB,1,8,,,,19310
BRISA,BRIDGESTONE,225/40R19,524091,KIS,KRB,2,12,,,,19310
BRISA,BRIDGESTONE,225/40R19,524091,KIS,MUTAFLAR,1,32,,,,19310
BRISA,BRIDGESTONE,225/40R19,524091,KIS,MUTAFLAR,2,12,,,,19310
BRISA,LASSA,225/55R17,214469,KIS,KRB,1,4,,,,11147
BRISA,LASSA,225/55R17,214469,KIS,YEDI_OTO,2,12,,,,11147
BRISA,LASSA,255/35R19,214814,KIS,KRB,1,8,,,,14067
BRISA,LASSA,255/35R19,214814,KIS,MUTAFLAR,1,32,,,,14067
BRISA,LASSA,255/35R19,214814,KIS,MUTAFLAR,2,12,,,,14067
BRISA,LASSA,225/55R18,214342,KIS,KRB,2,40,,,,11862
BRISA,LASSA,225/55R18,214342,KIS,MUTAFLAR,1,60,,,,11862
BRISA,LASSA,225/55R18,214342,KIS,MUTAFLAR,2,60,,,,11862
BRISA,LASSA,225/55R18,214342,KIS,YEDI_OTO,2,20,,,,11862
BRISA,LASSA,195/70R15C,243835,KIS,KRB,1,20,,,,7665
BRISA,LASSA,195/70R15C,243835,KIS,KRB,2,4,,,,7665
BRISA,LASSA,195/70R15C,243835,KIS,MUTAFLAR,1,20,,,,7665
BRISA,LASSA,195/70R15C,243835,KIS,MUTAFLAR,2,20,,,,7665
BRISA,LASSA,195/70R15C,243835,KIS,YEDI_OTO,2,8,,,,7665
BRISA,LASSA,225/55R18,214470,KIS,MUTAFLAR,1,60,,,,11458
BRISA,LASSA,225/55R18,214470,KIS,MUTAFLAR,2,28,,,,11458
BRISA,LASSA,225/55R19,214320,KIS,KRB,2,20,,,,11788
BRISA,LASSA,225/55R19,214320,KIS,MUTAFLAR,1,200,,,,11788
BRISA,LASSA,225/55R19,214320,KIS,MUTAFLAR,2,140,,,,11788
BRISA,LASSA,225/55R19,214320,KIS,YEDI_OTO,2,16,,,,11788
BRISA,BRIDGESTONE,225/55R19,612522,KIS,KRB,1,16,,,,13870
BRISA,BRIDGESTONE,225/55R19,612522,KIS,KRB,2,4,,,,13870
BRISA,LASSA,225/55R19,214471,KIS,KRB,1,12,,,,11386
BRISA,BRIDGESTONE,225/55R19,510471,KIS,MUTAFLAR,1,180,,,,14148
BRISA,BRIDGESTONE,225/55R19,510471,KIS,MUTAFLAR,2,120,,,,14148
BRISA,BRIDGESTONE,225/55R19,510471,KIS,YEDI_OTO,2,4,,,,14148
BRISA,LASSA,225/60R17,214472,KIS,KRB,1,8,,,,12175
BRISA,LASSA,225/60R17,214472,KIS,KRB,2,4,,,,12175
BRISA,LASSA,225/60R17,214472,KIS,YEDI_OTO,2,4,,,,12175
BRISA,LASSA,225/60R17,214329,KIS,MUTAFLAR,1,40,,,,12604
BRISA,BRIDGESTONE,245/40R18,610543,KIS,KRB,1,20,,,,13201
BRISA,BRIDGESTONE,245/40R18,610543,KIS,KRB,2,4,,,,13201
BRISA,BRIDGESTONE,245/40R18,610543,KIS,MUTAFLAR,1,20,,,,13201
BRISA,BRIDGESTONE,245/40R18,610543,KIS,MUTAFLAR,2,20,,,,13201
BRISA,BRIDGESTONE,245/40R18,610543,KIS,YEDI_OTO,2,4,,,,13201
BRISA,LASSA,225/60R18,214334,KIS,MUTAFLAR,1,40,,,,12649
BRISA,LASSA,225/60R18,214334,KIS,MUTAFLAR,2,28,,,,12649
BRISA,LASSA,225/60R18,214334,KIS,YEDI_OTO,2,8,,,,12649
BRISA,BRIDGESTONE,245/40R19,594097,KIS,KRB,1,12,,,,18592
BRISA,BRIDGESTONE,245/40R19,594097,KIS,KRB,2,8,,,,18592
BRISA,BRIDGESTONE,245/40R19,594097,KIS,MUTAFLAR,1,24,,,,18592
BRISA,BRIDGESTONE,245/40R19,594097,KIS,MUTAFLAR,2,20,,,,18592
BRISA,LASSA,225/60R18,214473,KIS,KRB,1,7,,,,12218
BRISA,LASSA,265/70R16,214418,KIS,KRB,1,4,,,,10991
BRISA,LASSA,265/70R16,214418,KIS,MUTAFLAR,1,32,,,,10991
BRISA,LASSA,265/70R16,214418,KIS,MUTAFLAR,2,12,,,,10991
BRISA,BRIDGESTONE,225/40R18,612732,KIS,KRB,1,13,,,,9979
BRISA,BRIDGESTONE,225/40R18,612732,KIS,KRB,2,8,,,,9979
BRISA,BRIDGESTONE,225/40R18,612732,KIS,MUTAFLAR,1,20,,,,9979
BRISA,BRIDGESTONE,225/40R18,612732,KIS,MUTAFLAR,2,20,,,,9979
BRISA,LASSA,225/65R17,214337,KIS,KRB,2,12,,,,10761
BRISA,LASSA,225/65R17,214337,KIS,MUTAFLAR,1,16,,,,10761
BRISA,LASSA,225/65R17,214337,KIS,MUTAFLAR,2,12,,,,10761
BRISA,LASSA,225/65R17,214337,KIS,YEDI_OTO,2,4,,,,10761
BRISA,BRIDGESTONE,225/65R17,543988,KIS,KRB,1,4,,,,12846
BRISA,BRIDGESTONE,225/65R17,543988,KIS,KRB,2,4,,,,12846
BRISA,BRIDGESTONE,225/65R17,543988,KIS,YEDI_OTO,2,4,,,,12846
BRISA,LASSA,225/70R15C,243968,KIS,KRB,1,20,,,,9414
BRISA,LASSA,225/45R18,214830,KIS,KRB,1,8,,,,11608
BRISA,LASSA,225/45R18,214830,KIS,MUTAFLAR,1,24,,,,11608
BRISA,LASSA,225/45R18,214830,KIS,MUTAFLAR,2,24,,,,11608
BRISA,LASSA,225/45R18,214830,KIS,YEDI_OTO,2,4,,,,11608
BRISA,BRIDGESTONE,225/70R15C,642327,KIS,MUTAFLAR,1,4,,,,9616
BRISA,BRIDGESTONE,225/70R15C,642327,KIS,YEDI_OTO,2,4,,,,9616
BRISA,BRIDGESTONE,245/50R19,594099,KIS,KRB,1,4,,,,18516
BRISA,BRIDGESTONE,245/50R19,594099,KIS,KRB,2,4,,,,18516
BRISA,BRIDGESTONE,245/50R19,594099,KIS,MUTAFLAR,1,28,,,,18516
BRISA,BRIDGESTONE,245/50R19,594099,KIS,MUTAFLAR,2,4,,,,18516
BRISA,BRIDGESTONE,235/35R19,594092,KIS,MUTAFLAR,1,8,,,,18905
BRISA,LASSA,235/35R19,214819,KIS,MUTAFLAR,1,8,,,,15294
BRISA,LASSA,235/35R19,214819,KIS,MUTAFLAR,2,4,,,,15294
BRISA,BRIDGESTONE,215/55R16,627572,KIS,KRB,1,12,,,,9910
BRISA,BRIDGESTONE,215/55R16,627572,KIS,KRB,2,8,,,,9910
BRISA,BRIDGESTONE,215/55R16,627572,KIS,MUTAFLAR,1,20,,,,9910
BRISA,LASSA,215/60R16,214851,KIS,KRB,1,12,,,,8926
BRISA,LASSA,215/60R16,214851,KIS,KRB,2,8,,,,8926
BRISA,LASSA,215/60R16,214851,KIS,MUTAFLAR,1,20,,,,8926
BRISA,LASSA,215/60R16,214851,KIS,YEDI_OTO,2,4,,,,8926
BRISA,BRIDGESTONE,215/55R18,610565,KIS,KRB,1,8,,,,14310
BRISA,BRIDGESTONE,215/55R18,610565,KIS,KRB,2,4,,,,14310
BRISA,BRIDGESTONE,215/55R18,610565,KIS,MUTAFLAR,1,20,,,,14310
BRISA,BRIDGESTONE,215/55R18,610565,KIS,MUTAFLAR,2,28,,,,14310
BRISA,BRIDGESTONE,215/55R18,610565,KIS,YEDI_OTO,2,4,,,,14310
BRISA,LASSA,205/55R16,212008,KIS,KRB,1,8,,,,6348
BRISA,LASSA,205/55R16,212008,KIS,KRB,2,4,,,,6348
BRISA,LASSA,205/55R16,212008,KIS,MUTAFLAR,1,20,,,,6348
BRISA,LASSA,205/55R16,212008,KIS,MUTAFLAR,2,20,,,,6348
BRISA,BRIDGESTONE,235/40R20,594094,KIS,KRB,1,4,,,,27120
BRISA,BRIDGESTONE,235/40R20,594094,KIS,KRB,2,4,,,,27120
BRISA,BRIDGESTONE,225/55R17,610528,KIS,KRB,1,8,,,,12258
BRISA,BRIDGESTONE,225/55R17,610528,KIS,MUTAFLAR,1,20,,,,12258
BRISA,BRIDGESTONE,225/55R17,610528,KIS,MUTAFLAR,2,12,,,,12258
BRISA,BRIDGESTONE,235/45R17,512071,KIS,KRB,1,4,,,,11275
BRISA,BRIDGESTONE,235/45R17,512071,KIS,KRB,2,4,,,,11275
BRISA,BRIDGESTONE,245/45R18,610544,KIS,KRB,1,8,,,,14523
BRISA,BRIDGESTONE,245/45R18,610544,KIS,MUTAFLAR,1,20,,,,14523
BRISA,BRIDGESTONE,245/45R18,610544,KIS,MUTAFLAR,2,8,,,,14523
BRISA,LASSA,255/35R20,214807,KIS,KRB,1,8,,,,14769
BRISA,LASSA,255/35R20,214807,KIS,MUTAFLAR,1,20,,,,14769
BRISA,LASSA,255/35R20,214807,KIS,MUTAFLAR,2,4,,,,14769
BRISA,LASSA,235/45R19,214882,KIS,KRB,2,20,,,,18696
BRISA,LASSA,235/45R19,214882,KIS,MUTAFLAR,1,24,,,,18696
BRISA,LASSA,235/45R19,214882,KIS,MUTAFLAR,2,4,,,,18696
BRISA,LASSA,235/45R19,214882,KIS,YEDI_OTO,2,4,,,,18696
BRISA,LASSA,235/40R18,214816,KIS,KRB,1,12,,,,11311
BRISA,LASSA,235/40R18,214816,KIS,MUTAFLAR,1,16,,,,11311
BRISA,LASSA,235/45R20,214301,KIS,MUTAFLAR,1,24,,,,20648
BRISA,LASSA,235/45R20,214301,KIS,MUTAFLAR,2,12,,,,20648
BRISA,BRIDGESTONE,235/45R20,594095,KIS,KRB,2,4,,,,24291
BRISA,BRIDGESTONE,235/45R20,594095,KIS,MUTAFLAR,1,28,,,,24291
BRISA,BRIDGESTONE,235/45R20,594095,KIS,MUTAFLAR,2,12,,,,24291
BRISA,BRIDGESTONE,235/45R20,594095,KIS,YEDI_OTO,2,4,,,,24291
BRISA,BRIDGESTONE,235/45R21,518934,KIS,MUTAFLAR,1,4,,,,19849
BRISA,BRIDGESTONE,235/45R21,518934,KIS,MUTAFLAR,2,4,,,,19849
BRISA,BRIDGESTONE,235/50R17,517208,KIS,KRB,1,4,,,,14665
BRISA,BRIDGESTONE,235/50R17,517208,KIS,KRB,2,4,,,,14665
BRISA,LASSA,235/50R18,214323,KIS,MUTAFLAR,1,48,,,,12521
BRISA,LASSA,235/50R18,214323,KIS,MUTAFLAR,2,12,,,,12521
BRISA,LASSA,235/50R18,214323,KIS,YEDI_OTO,2,4,,,,12521
BRISA,BRIDGESTONE,235/50R18,543919,KIS,KRB,2,4,,,,14985
BRISA,BRIDGESTONE,235/50R18,543919,KIS,MUTAFLAR,1,12,,,,14985
BRISA,LASSA,235/50R19,214331,KIS,KRB,2,160,,,,14768
BRISA,LASSA,235/50R19,214331,KIS,MUTAFLAR,1,240,,,,14768
BRISA,LASSA,235/50R19,214331,KIS,MUTAFLAR,2,120,,,,14768
BRISA,LASSA,235/50R19,214331,KIS,YEDI_OTO,2,40,,,,14768
BRISA,BRIDGESTONE,205/65R16C,643335,KIS,KRB,1,20,,,,10547
BRISA,BRIDGESTONE,205/65R16C,643335,KIS,KRB,2,20,,,,10547
BRISA,BRIDGESTONE,205/65R16C,643335,KIS,MUTAFLAR,1,8,,,,10547
BRISA,BRIDGESTONE,205/65R16C,643335,KIS,YEDI_OTO,2,8,,,,10547
BRISA,LASSA,235/50R20,214306,KIS,MUTAFLAR,1,12,,,,17440
BRISA,LASSA,235/50R20,214306,KIS,MUTAFLAR,2,4,,,,17440
BRISA,BRIDGESTONE,235/50R20,517912,KIS,MUTAFLAR,1,24,,,,20517
BRISA,BRIDGESTONE,235/50R20,517912,KIS,MUTAFLAR,2,12,,,,20517
BRISA,LASSA,235/55R17,214336,KIS,KRB,2,8,,,,10690
BRISA,LASSA,235/55R17,214336,KIS,MUTAFLAR,1,8,,,,10690
BRISA,LASSA,235/55R17,214336,KIS,MUTAFLAR,2,8,,,,10690
BRISA,LASSA,235/55R17,214336,KIS,YEDI_OTO,2,4,,,,10690
BRISA,BRIDGESTONE,275/40R21,517496,KIS,KRB,1,4,,,,27057
BRISA,BRIDGESTONE,275/40R21,517496,KIS,MUTAFLAR,1,20,,,,27057
BRISA,BRIDGESTONE,275/40R21,517496,KIS,MUTAFLAR,2,4,,,,27057
BRISA,BRIDGESTONE,275/40R21,517496,KIS,YEDI_OTO,2,4,,,,27057
BRISA,LASSA,235/55R18,214339,KIS,KRB,2,8,,,,12273
BRISA,LASSA,235/55R18,214339,KIS,MUTAFLAR,1,40,,,,12273
BRISA,LASSA,235/55R18,214339,KIS,MUTAFLAR,2,28,,,,12273
BRISA,LASSA,235/55R18,214339,KIS,YEDI_OTO,2,20,,,,12273
BRISA,LASSA,255/40R19,214812,KIS,KRB,1,8,,,,15638
BRISA,LASSA,255/40R19,214812,KIS,KRB,2,4,,,,15638
BRISA,LASSA,255/40R19,214812,KIS,MUTAFLAR,1,16,,,,15638
BRISA,LASSA,235/55R18,214478,KIS,KRB,1,12,,,,11855
BRISA,LASSA,235/55R19,214341,KIS,KRB,2,8,,,,13445
BRISA,LASSA,235/55R19,214341,KIS,MUTAFLAR,1,100,,,,13445
BRISA,LASSA,235/55R19,214341,KIS,MUTAFLAR,2,60,,,,13445
BRISA,LASSA,235/55R19,214341,KIS,YEDI_OTO,2,4,,,,13445
BRISA,LASSA,215/45R17,214817,KIS,KRB,1,12,,,,8490
BRISA,LASSA,215/45R17,214817,KIS,KRB,2,12,,,,8490
BRISA,LASSA,215/45R17,214817,KIS,MUTAFLAR,1,12,,,,8490
BRISA,LASSA,215/45R17,214817,KIS,YEDI_OTO,2,4,,,,8490
BRISA,BRIDGESTONE,235/60R16,517889,KIS,KRB,2,4,,,,10092
BRISA,BRIDGESTONE,235/60R16,517889,KIS,MUTAFLAR,1,4,,,,10092
